aID_STAO,year,land_use,elevation,HS,AZ_pl,T_pl,AZ_mo,T_mo
307,2016,forest,619,montane,45,3.38,4,4
339,2016,forest,628,montane,6,3.25,3,3.5
275,2016,forest,554,montane,18,3.17,11,3
575,2016,forest,736,montane,15,3.37,15,3.18
480,2016,forest,1055,montane,16,3.17,14,2.92
343,2016,forest,615,montane,16,3.31,6,3
242,2016,forest,1014,montane,58,3.09,14,2.92
48,2016,forest,1211,subalpine,35,3.08,14,3
222,2016,forest,1205,montane,11,3.2,5,3
703,2016,grassland,420,montane,41,3.5,1,NA
770,2016,grassland,440,colline,18,3.44,2,3
809,2016,forest,620,montane,9,3.39,8,3.29
887,2016,grassland,548,montane,33,3.38,1,NA
921,2016,grassland,473,colline,19,3.44,0,NA
950,2016,grassland,488,colline,15,3.46,2,4
946,2016,grassland,669,montane,18,3.28,0,NA
884,2016,grassland,738,montane,21,3.44,1,NA
840,2016,grassland,811,montane,47,3.36,9,3.43
1005,2016,forest,451,colline,7,3.5,4,3
763,2016,forest,451,colline,19,3.53,18,3.38
767,2016,forest,712,montane,17,3.53,12,3.43
965,2016,grassland,691,montane,28,3.36,4,NA
918,2016,forest,908,montane,13,3.13,5,3
974,2016,forest,778,montane,11,3.15,9,3
1025,2016,forest,972,montane,17,3.31,18,3
941,2016,grassland,989,montane,26,3.08,12,3
914,2016,grassland,1081,montane,62,3.18,17,2.85
1000,2016,forest,1162,subalpine,6,3.1,13,3
969,2016,forest,1302,subalpine,42,2.89,21,2.75
559,2016,forest,461,colline,8,3.5,8,3
595,2016,grassland,400,colline,13,3.23,0,NA
535,2016,forest,386,colline,22,3.45,8,3
453,2016,forest,439,montane,10,3.25,8,3
511,2016,grassland,472,colline,43,3.49,8,3.25
539,2016,forest,406,colline,11,3.64,16,3.31
487,2016,grassland,519,montane,11,3.39,0,NA
340,2017,forest,467,montane,25,3.44,9,3.13
193,2017,forest,818,montane,50,3.34,13,3.11
420,2017,grassland,777,montane,17,3.25,0,NA
313,2017,forest,1040,montane,8,3,18,3.07
269,2017,grassland,1419,subalpine,51,2.78,25,2.57
7,2017,grassland,1224,subalpine,42,3.04,5,3
984,2017,grassland,1554,subalpine,55,2.94,6,2.8
1121,2017,grassland,1685,subalpine,25,3.2,0,NA
1135,2017,forest,1721,subalpine,38,2.5,14,2.83
1176,2017,forest,1604,subalpine,46,3.12,18,2.67
1183,2017,forest,1628,subalpine,31,2.68,21,2.69
380,2017,grassland,1959,alpine,44,2.23,13,3
465,2017,grassland,2205,alpine,34,1.82,3,1
398,2017,unused,2848,alpine,18,1.28,4,1
512,2017,unused,2238,alpine,36,1.23,9,1
515,2017,grassland,2405,alpine,31,1.43,12,1.29
1113,2017,unused,2040,alpine,34,2.04,12,1.88
235,2017,grassland,1617,subalpine,26,2.72,8,3.5
121,2017,forest,1196,montane,14,3.36,26,3.14
134,2017,forest,986,montane,6,3.2,14,3.15
157,2017,grassland,1041,montane,56,3.36,7,3
663,2017,grassland,430,colline,42,3.38,9,3.33
614,2017,forest,497,colline,9,3.44,9,3.17
597,2017,grassland,457,montane,19,3.39,3,NA
734,2017,grassland,537,montane,28,3.38,3,4
427,2017,forest,500,colline,13,3.54,10,3.29
457,2017,grassland,502,montane,28,3.46,3,NA
368,2017,grassland,1144,montane,36,3.29,8,3
706,2017,forest,476,montane,17,3.5,8,3
847,2017,forest,434,montane,10,3.25,11,3
769,2017,grassland,478,montane,44,3.35,3,3
224,2017,grassland,561,montane,35,3.4,5,3
140,2017,grassland,580,montane,31,3.48,1,NA
796,2017,forest,1201,montane,35,3.06,11,3
877,2017,forest,922,montane,23,2.92,22,3.05
907,2017,forest,1292,montane,22,2.88,27,3
939,2017,forest,1475,subalpine,52,2.66,37,2.83
1023,2017,forest,1119,montane,8,3,23,3.17
284,2017,forest,678,montane,11,3.45,11,3
805,2017,forest,774,montane,26,3.26,10,3
963,2017,unused,1807,alpine,34,1.91,41,2.45
1035,2017,grassland,2232,alpine,44,2.09,19,2.36
657,2017,grassland,435,colline,32,3.16,10,3
172,2017,forest,1628,subalpine,19,2.67,17,2.93
116,2017,forest,541,colline,19,3.47,10,3.17
72,2017,forest,1434,subalpine,32,2.83,33,2.88
350,2017,forest,1052,montane,14,3.21,16,3.3
290,2017,forest,1853,subalpine,40,2.41,26,1.95
377,2017,forest,1016,colline,34,3.38,17,3
762,2017,grassland,580,colline,16,3.46,2,NA
226,2017,unused,2204,alpine,40,2.31,9,2
167,2017,unused,2328,alpine,28,1.72,12,1.71
229,2017,grassland,2524,alpine,38,1.43,16,1.13
202,2017,unused,2547,alpine,23,1.41,19,1.09
935,2017,grassland,1996,alpine,59,2.09,37,2.44
872,2017,unused,2276,alpine,31,1.43,26,1.24
40,2017,forest,1418,subalpine,62,2.98,5,3.2
255,2017,forest,840,colline,13,3.45,26,2.83
146,2017,forest,1576,montane,10,2.95,16,2.73
17,2017,forest,1123,montane,12,3.25,13,3.09
653,2017,forest,980,montane,13,3.22,7,3
600,2017,grassland,2027,alpine,55,1.81,37,2.56
629,2017,unused,2351,alpine,32,1.53,11,2.67
757,2017,grassland,1588,subalpine,37,2.78,14,3
686,2017,unused,2363,alpine,15,1.3,13,1
531,2017,grassland,750,montane,39,3.45,6,4
508,2017,grassland,519,montane,17,3.43,0,NA
574,2017,forest,590,montane,13,3.2,30,3.04
591,2017,grassland,446,colline,13,3.29,0,NA
504,2017,forest,713,montane,17,3.27,21,3
449,2017,forest,1011,montane,12,3.05,6,3.4
658,2017,grassland,828,montane,32,3.37,2,NA
478,2017,grassland,979,montane,23,3.19,7,3.33
499,2017,forest,1530,subalpine,31,2.77,24,2.87
473,2017,grassland,1515,subalpine,36,2.6,3,2.5
727,2017,grassland,1238,montane,66,2.91,37,2.91
696,2017,forest,1096,montane,25,2.95,16,2.94
302,2017,grassland,676,montane,53,3.41,5,3.25
220,2017,grassland,595,montane,51,3.56,13,3.71
388,2017,forest,935,montane,17,3.13,11,2.91
524,2017,forest,1169,montane,21,3,9,2.89
551,2017,forest,912,montane,8,3,16,2.93
432,2017,forest,1241,montane,20,3.18,16,2
412,2017,grassland,1436,subalpine,61,2.81,22,2.94
240,2017,grassland,1381,subalpine,76,3.19,28,3.13
209,2017,forest,1449,subalpine,25,2.89,35,3
260,2017,unused,1982,subalpine,39,2.5,8,3.2
491,2017,forest,1803,subalpine,11,2.57,12,2.38
359,2017,grassland,1165,montane,22,3.21,2,3
249,2017,grassland,1238,subalpine,21,3.13,0,NA
286,2017,unused,2513,alpine,42,1.77,20,1.17
440,2017,grassland,1772,alpine,57,2.51,17,2.78
691,2017,grassland,1948,alpine,50,2,31,2.5
200,2017,unused,2694,alpine,1,1,0,NA
346,2017,unused,2555,alpine,41,1.7,18,1.62
232,2017,grassland,2158,alpine,55,1.89,28,2.13
206,2017,unused,2383,alpine,2,1.5,6,2.33
436,2017,unused,2544,alpine,26,1.4,16,1.33
1165,2017,unused,2200,alpine,5,2,3,3
1155,2017,forest,2027,subalpine,28,2.39,9,2.75
1130,2017,grassland,2179,alpine,9,1.89,10,2.2
1173,2017,unused,2070,alpine,30,2.12,29,2.45
1164,2017,grassland,2390,alpine,30,1.54,22,1.25
1179,2017,forest,2114,subalpine,15,2.5,3,3.5
1140,2017,unused,2344,alpine,23,1.45,21,1.43
1108,2017,unused,2241,alpine,14,1.91,15,1.64
75,2017,grassland,518,colline,49,3.44,12,3.1
44,2017,forest,629,colline,4,3.25,7,3.5
28,2017,forest,523,colline,12,3.46,8,3.4
38,2017,forest,460,colline,28,3.54,10,3.67
23,2017,grassland,659,montane,34,3.5,7,4
50,2017,forest,882,montane,25,3.09,20,3
61,2017,forest,738,montane,11,3.25,15,3.07
80,2017,grassland,738,montane,19,3.39,0,NA
218,2017,grassland,711,montane,32,3.32,3,3
83,2017,forest,783,montane,22,3.34,20,2.94
166,2017,grassland,427,montane,16,3.37,1,NA
3,2017,forest,1252,subalpine,19,3.06,27,2.89
12,2017,forest,1125,montane,32,2.95,21,3
213,2017,grassland,1400,subalpine,46,2.67,22,2.53
97,2017,forest,1158,montane,30,2.94,34,2.93
47,2017,grassland,1155,subalpine,32,3.18,3,NA
265,2017,forest,1763,alpine,19,2.33,24,2.67
179,2017,grassland,1823,subalpine,34,2.81,4,4
153,2017,grassland,1561,subalpine,45,2.63,14,2.5
1145,2017,forest,1198,montane,6,2.7,13,3
1072,2017,forest,1078,montane,38,2.76,20,2.73
1040,2017,forest,1504,subalpine,37,2.73,31,2.73
110,2017,grassland,1002,montane,26,3.36,0,NA
495,2017,grassland,1470,subalpine,66,2.72,2,NA
519,2017,forest,1567,subalpine,28,2.82,36,2.79
416,2017,grassland,1011,montane,32,3.27,8,3.2
353,2017,unused,1379,subalpine,27,3.11,16,2.7
298,2017,grassland,1442,subalpine,36,3.03,8,3.67
326,2017,unused,2468,alpine,14,1.23,11,2.33
445,2017,grassland,1603,subalpine,27,2.69,4,2.67
570,2017,grassland,1803,subalpine,55,2.65,16,3
408,2017,grassland,2485,alpine,58,1.72,24,2
1082,2017,grassland,2039,alpine,46,2.08,23,2.56
998,2017,grassland,2098,alpine,53,1.89,36,2.45
331,2017,forest,1625,subalpine,29,2.5,23,2.94
470,2017,grassland,1752,subalpine,30,2.68,15,2.64
833,2017,grassland,1806,alpine,55,1.96,32,2.29
1068,2017,grassland,2435,alpine,20,2.08,10,2.57
1052,2017,unused,2703,alpine,17,1.21,22,1.53
1030,2017,grassland,2628,alpine,15,1.17,11,1
1008,2017,grassland,1970,subalpine,48,2.54,28,2.71
1090,2017,forest,2008,alpine,9,2.44,18,2.87
1095,2017,unused,1970,alpine,36,2.06,18,2.57
1124,2017,unused,2274,alpine,21,1.64,24,1.31
1104,2017,grassland,2458,alpine,37,1.67,5,2
1085,2017,unused,2571,alpine,11,1.18,7,1
541,2017,forest,2106,alpine,25,2,11,1.86
564,2017,grassland,2571,alpine,30,1.33,10,1
132,2017,grassland,434,colline,26,3.56,2,4
247,2017,grassland,573,montane,26,3.4,1,NA
160,2017,grassland,640,montane,13,3.33,0,NA
337,2017,grassland,789,montane,29,3.29,1,NA
362,2017,grassland,598,montane,17,3.37,1,4
33,2017,forest,1108,montane,31,3.04,23,2.9
139,2017,grassland,969,montane,23,3.13,1,NA
125,2017,grassland,1200,montane,52,3.24,4,3
647,2017,forest,524,colline,19,3.62,11,3.14
674,2017,forest,918,montane,8,3.71,1,4
820,2017,forest,937,montane,47,3.32,13,2.89
678,2017,forest,1232,montane,7,2.64,11,2.78
1013,2017,forest,1238,montane,2,3.5,12,3.11
958,2017,forest,1291,montane,51,3.14,25,2.89
931,2017,grassland,1480,subalpine,23,3.19,0,NA
900,2017,forest,1602,subalpine,24,2.76,14,2.64
859,2017,forest,1769,subalpine,11,2.56,8,2.88
784,2017,forest,1642,subalpine,15,2.5,6,2.8
749,2017,forest,1742,subalpine,6,2.83,13,2.8
618,2017,forest,1244,montane,47,2.77,29,2.63
954,2017,forest,1709,subalpine,43,2.47,25,2.78
989,2017,forest,1743,subalpine,20,2.55,9,2.71
1017,2017,forest,1644,subalpine,8,2.25,24,2.52
1061,2017,grassland,1873,subalpine,65,2.35,35,2.52
1077,2017,grassland,1933,subalpine,42,2.05,15,2.56
862,2017,grassland,2222,alpine,30,1.74,22,1.67
824,2017,grassland,1858,subalpine,74,2.17,20,2
979,2017,unused,2262,alpine,12,1.3,12,2
829,2017,grassland,2146,alpine,33,1.72,24,1.56
788,2017,unused,2492,alpine,10,1.44,12,1.67
815,2017,grassland,212,colline,34,3.68,5,4
775,2017,forest,939,montane,16,2.93,7,3.14
745,2017,forest,779,colline,10,3.44,18,2.89
854,2017,forest,1175,montane,2,4,10,3
738,2017,forest,1118,montane,6,3.25,1,4
650,2017,grassland,1299,montane,45,3.15,5,4
623,2017,grassland,1939,subalpine,33,2.06,18,1.75
779,2017,unused,1988,subalpine,18,2.46,10,2.71
895,2017,unused,1921,alpine,22,2.33,24,2.56
719,2017,unused,2392,alpine,26,1.54,20,2.09
714,2017,grassland,2422,alpine,22,1.38,18,1.29
683,2017,grassland,2032,alpine,41,1.67,34,1.8
396,2017,forest,612,montane,14,3.42,6,3
251,2017,forest,610,montane,15,3.27,13,3.08
483,2017,forest,602,montane,7,3,10,3
390,2017,forest,705,montane,5,3.2,7,3
308,2017,forest,498,montane,11,3.64,12,3.43
243,2017,forest,782,montane,15,3.46,1,3
274,2017,forest,835,montane,2,3.25,3,3
64,2017,forest,761,montane,4,3.13,6,3.6
105,2017,forest,855,montane,24,3.18,9,3.11
87,2017,forest,692,montane,16,3.28,6,3
281,2017,forest,1263,subalpine,35,3.17,10,3
341,2017,forest,1025,montane,5,3.2,20,2.94
889,2017,grassland,556,montane,19,3.47,1,NA
642,2017,forest,676,montane,40,3.36,15,3
615,2017,grassland,528,montane,36,3.31,5,3
668,2017,forest,376,colline,19,3.56,16,3.14
701,2017,forest,528,montane,18,3.47,11,3.14
843,2017,grassland,693,montane,35,3.38,3,4
766,2017,forest,826,montane,16,3.37,2,3
838,2017,forest,644,montane,21,3.26,19,3.06
882,2017,forest,703,montane,16,3.07,9,3.14
916,2017,grassland,752,montane,30,3.39,2,NA
944,2017,grassland,942,montane,31,3.3,6,3.5
972,2017,grassland,793,montane,27,3.33,3,NA
1003,2017,grassland,873,montane,22,3.31,1,NA
1028,2017,forest,797,montane,29,3.2,20,3
977,2017,forest,441,colline,24,3.39,9,3.17
735,2017,grassland,481,montane,32,3.34,2,3
1020,2017,grassland,604,colline,29,3.33,3,3
912,2017,forest,571,montane,12,3.58,9,3.13
949,2017,grassland,546,montane,20,3.61,3,4
968,2017,grassland,1114,montane,30,3.25,0,NA
562,2017,grassland,369,colline,49,3.41,8,3.4
582,2017,forest,398,colline,18,3.38,17,3.55
533,2017,grassland,538,montane,28,3.41,3,3
579,2017,grassland,365,colline,36,3.55,3,4
538,2017,forest,547,montane,22,3.5,26,3.32
510,2017,grassland,489,montane,35,3.52,11,3.38
429,2017,forest,314,colline,33,3.44,5,3
54,2018,forest,1413,subalpine,58,2.91,6,3
536,2018,grassland,416,colline,27,3.36,3,3
532,2018,grassland,615,montane,21,3.38,0,NA
560,2018,grassland,411,colline,16,3.38,2,NA
594,2018,grassland,482,montane,18,3.41,0,NA
458,2018,forest,597,montane,16,3.31,6,3
580,2018,forest,605,montane,12,3.45,2,3
258,2018,forest,853,colline,16,3.79,5,3
1043,2018,forest,726,montane,24,3.41,1,3
987,2018,grassland,670,colline,30,3.48,1,NA
1055,2018,grassland,1540,montane,67,2.8,6,3
1011,2018,forest,1601,subalpine,36,2.64,25,2.86
481,2018,grassland,739,montane,33,3.5,4,3.67
320,2018,forest,1563,subalpine,27,2.79,26,2.73
544,2018,forest,1688,montane,22,2.72,14,3.09
584,2018,forest,1575,subalpine,27,2.5,8,3
288,2018,unused,2676,alpine,29,1.26,20,1.85
375,2018,unused,2527,alpine,23,1.5,11,1.43
1116,2018,unused,2275,alpine,46,1.53,40,1.8
982,2018,grassland,1863,subalpine,66,2.61,31,2.73
324,2018,unused,2594,alpine,22,1.56,4,3
782,2018,forest,2018,alpine,7,2.63,10,2.38
163,2018,grassland,901,montane,23,3.35,2,NA
128,2018,forest,960,montane,4,3.38,15,3
108,2018,grassland,1193,subalpine,20,3.2,2,NA
640,2018,forest,502,montane,3,3.5,10,3.25
669,2018,forest,550,colline,11,3.36,10,3.14
484,2018,grassland,509,montane,18,3.34,0,NA
667,2018,forest,668,montane,9,3.33,2,3
423,2018,grassland,625,montane,26,3.45,2,3
392,2018,grassland,644,montane,23,3.5,1,3
394,2018,grassland,696,montane,28,3.33,1,NA
426,2018,forest,900,montane,11,3,10,3.11
455,2018,grassland,738,montane,27,3.43,1,NA
577,2018,forest,716,montane,22,3.4,15,3.4
344,2018,forest,362,colline,15,3.53,21,3.44
366,2018,forest,900,montane,2,3.25,10,3
397,2018,grassland,444,montane,32,3.39,4,3
836,2018,grassland,417,montane,18,3.47,2,4
841,2018,grassland,855,montane,32,3.4,2,NA
875,2018,grassland,481,montane,32,3.33,1,3
885,2018,forest,649,montane,7,3.5,6,3.2
880,2018,forest,1011,montane,9,3.17,16,3
910,2018,forest,1603,alpine,12,2.58,26,2.65
938,2018,forest,832,montane,19,3.28,21,3.08
942,2018,grassland,1334,subalpine,55,2.87,12,2.55
966,2018,forest,828,montane,17,3.38,20,3.36
970,2018,grassland,949,montane,16,3.46,0,NA
996,2018,grassland,1009,montane,31,3.18,6,3
992,2018,unused,2351,alpine,30,1.46,21,1.64
1063,2018,grassland,1444,subalpine,70,3.05,7,3.17
1098,2018,forest,1708,subalpine,38,2.53,30,2.74
1126,2018,grassland,1782,subalpine,39,2.63,9,2.5
10,2018,forest,1281,subalpine,13,2.81,24,2.88
15,2018,grassland,1125,montane,38,3.11,3,3
26,2018,forest,828,montane,9,3.31,3,3
36,2018,forest,1127,subalpine,52,3,17,3
43,2018,grassland,1041,subalpine,17,3.35,0,NA
57,2018,forest,1063,subalpine,20,2.89,27,2.96
95,2018,forest,1157,montane,15,3.29,19,3.06
88,2018,forest,1262,montane,14,2.65,23,2.68
119,2018,forest,746,colline,17,3.41,8,3.2
115,2018,forest,1613,montane,20,2.57,8,2.29
151,2018,grassland,1769,subalpine,23,2.65,2,NA
144,2018,grassland,1479,montane,55,2.63,15,3
170,2018,forest,1703,subalpine,16,2.62,18,2.65
201,2018,forest,1916,subalpine,24,2.45,34,2
283,2018,grassland,618,montane,52,3.49,7,3.4
292,2018,forest,1460,montane,9,2.83,19,3
518,2018,forest,1700,montane,14,2.69,13,2.55
607,2018,grassland,471,colline,19,3.44,3,3
699,2018,grassland,527,colline,33,3.46,11,3
661,2018,grassland,739,montane,28,3.4,4,3.5
636,2018,grassland,926,montane,52,3.38,25,3.18
554,2018,grassland,1014,montane,39,3.07,17,3.08
589,2018,forest,1098,montane,9,3.17,20,3.07
689,2018,grassland,1250,montane,43,3.23,7,3.75
522,2018,grassland,1232,montane,28,3,17,3
694,2018,grassland,1385,subalpine,52,2.85,21,2.8
760,2018,forest,1090,montane,31,3.19,17,3
603,2018,forest,1628,subalpine,24,2.52,26,2.7
1143,2018,grassland,2350,alpine,21,1.65,12,1.14
1148,2018,forest,1950,subalpine,23,2.76,4,4
311,2018,forest,514,colline,18,3.53,2,3
632,2018,grassland,775,montane,46,3.41,10,3.6
572,2018,grassland,875,montane,55,3.36,13,3.44
550,2018,forest,867,montane,19,3.11,34,3.03
354,2018,grassland,880,montane,33,3.3,2,4
443,2018,forest,631,montane,16,3.31,20,3.21
263,2018,forest,1186,montane,33,3.11,25,3
268,2018,grassland,908,montane,28,3.26,3,3
357,2018,grassland,856,montane,27,3.33,8,3
902,2018,forest,1353,montane,26,3.27,5,3
435,2018,forest,1549,montane,19,2.82,14,2.57
546,2018,forest,1501,subalpine,13,2.38,16,2.64
329,2018,grassland,1472,subalpine,39,3.12,1,NA
352,2018,forest,1805,subalpine,47,2.45,37,2.72
1111,2018,forest,1622,subalpine,25,2.29,12,2.89
1093,2018,grassland,2301,alpine,21,1.63,9,2.25
1107,2018,unused,2578,alpine,22,1.26,17,1.09
1088,2018,unused,2051,alpine,39,2.36,25,2.76
752,2018,unused,2524,alpine,11,1.44,10,1.5
1138,2018,unused,2719,alpine,0,NA,4,1
1177,2018,unused,2798,alpine,10,1.2,9,1.5
1168,2018,unused,2777,alpine,0,NA,0,NA
961,2018,unused,2398,alpine,32,1.52,16,2.18
400,2018,unused,2754,alpine,17,1.14,11,1.17
463,2018,unused,2931,alpine,2,1,2,1
296,2018,grassland,2267,alpine,29,1.39,29,1.73
1075,2018,unused,2590,alpine,29,1.55,9,2.8
21,2018,forest,647,montane,11,3.5,12,3.1
133,2018,unused,430,colline,18,3.71,5,3
131,2018,forest,638,montane,10,3.7,13,3.3
11,2018,grassland,707,montane,25,3.47,5,4
5,2018,forest,615,colline,39,3.59,17,3.31
195,2018,grassland,937,montane,20,3.36,0,NA
216,2018,grassland,1007,montane,24,3.24,6,3.33
186,2018,forest,1114,montane,8,3,19,2.94
100,2018,grassland,840,montane,38,3.27,3,NA
238,2018,forest,1361,subalpine,34,2.63,26,2.75
137,2018,grassland,1230,subalpine,39,3.25,10,3.75
86,2018,grassland,1069,montane,24,3.22,2,NA
155,2018,unused,1892,alpine,54,2.25,38,2.61
70,2018,grassland,1447,subalpine,52,2.95,6,3
177,2018,forest,1598,subalpine,35,2.87,22,2.94
223,2018,forest,897,montane,27,3.26,21,3
253,2018,grassland,2677,alpine,26,1.56,18,1.1
334,2018,grassland,688,montane,25,3.41,1,NA
348,2018,unused,2701,alpine,13,1.32,10,1.63
382,2018,grassland,1795,alpine,55,2.34,24,2.76
373,2018,unused,2583,alpine,1,1,3,1
386,2018,grassland,1074,montane,25,3.43,1,NA
414,2018,grassland,1030,montane,28,3.12,4,3
438,2018,unused,2225,alpine,20,1.66,17,1.9
447,2018,forest,898,montane,2,3,16,3.07
493,2018,grassland,2124,alpine,34,2.14,4,2.67
489,2018,forest,1731,montane,35,2.54,18,2
527,2018,grassland,1324,montane,66,2.97,28,3.1
568,2018,unused,2083,alpine,13,2.27,16,2.31
725,2018,unused,1992,alpine,13,2.5,0,NA
794,2018,grassland,2069,alpine,43,1.6,36,2.15
957,2018,forest,1479,subalpine,18,2.82,22,2.78
1066,2018,grassland,1868,subalpine,42,2.76,12,2.83
1102,2018,unused,2208,alpine,28,1.87,28,2
1119,2018,grassland,2560,alpine,29,1.6,10,1.43
1133,2018,grassland,2456,alpine,36,1.76,3,1
1129,2018,unused,2977,alpine,4,1,7,2.25
1151,2018,forest,1519,montane,5,2.3,6,2.8
1158,2018,grassland,2168,subalpine,42,2.25,4,2.33
1153,2018,forest,1570,montane,26,3.08,13,2.67
1160,2018,forest,2200,alpine,29,2,11,2.63
1163,2018,grassland,2453,alpine,32,1.5,10,2.5
1172,2018,forest,1726,subalpine,40,2.65,24,2.61
1182,2018,grassland,2263,alpine,51,2.25,21,2.55
708,2018,forest,304,colline,17,3.29,31,3.16
773,2018,forest,1092,montane,12,3.17,5,3.33
1029,2018,forest,866,montane,16,2.77,7,3
740,2018,forest,1226,montane,1,3.5,11,2.86
1038,2018,forest,1169,montane,35,3.3,16,3.36
930,2018,forest,1001,montane,22,3.34,10,3.29
712,2018,forest,1332,montane,30,2.58,34,2.87
677,2018,forest,1824,subalpine,12,2.5,5,2.67
616,2018,forest,1605,montane,9,2.69,12,2.67
672,2018,forest,1756,subalpine,13,2.21,16,2.45
926,2018,grassland,2471,alpine,47,1.57,26,1.27
852,2018,grassland,1939,subalpine,44,2.17,11,2.43
722,2018,unused,2021,alpine,20,1.92,20,1.71
865,2018,forest,1785,subalpine,49,2.58,26,2.67
1006,2018,unused,1962,alpine,35,2.38,29,2.56
1050,2018,unused,2520,alpine,24,1.5,25,2
1033,2018,grassland,2242,alpine,54,1.67,28,1.93
1059,2018,unused,2580,alpine,32,1.43,30,1.76
953,2018,unused,2609,alpine,46,1.4,21,1.58
898,2018,grassland,2417,alpine,30,1.43,12,1
777,2018,unused,2291,alpine,8,1.44,16,1.14
870,2018,unused,2463,alpine,7,1.36,5,3
685,2018,grassland,2478,alpine,36,1.56,27,1.56
599,2018,grassland,2726,alpine,28,1.44,16,1.75
791,2018,unused,2389,alpine,28,1.35,15,2.33
787,2018,unused,2765,alpine,4,1,5,1
813,2018,forest,930,montane,27,3.21,17,3.25
818,2018,forest,401,colline,11,3.55,23,3.24
737,2018,forest,1097,montane,3,2.75,4,3
890,2018,forest,1417,montane,32,2.67,38,2.79
626,2018,forest,1534,subalpine,18,2.64,14,2.82
621,2018,grassland,1395,subalpine,56,3.16,29,3.24
894,2018,forest,1803,subalpine,11,2.5,20,2.4
744,2018,unused,2026,alpine,10,2.19,19,2.2
717,2018,unused,2348,alpine,16,1.25,18,1.25
827,2018,unused,2433,alpine,12,1.14,17,1.64
681,2018,unused,1987,subalpine,22,1.64,21,2.43
857,2018,unused,2172,alpine,19,1.59,17,2
645,2018,forest,1910,subalpine,16,2.14,17,2.27
364,2018,forest,556,montane,13,3.42,10,3.14
245,2018,forest,538,montane,4,3.38,8,3
188,2018,forest,570,montane,9,3,7,3
507,2018,forest,555,montane,6,3.25,6,3
612,2018,forest,489,colline,12,3.29,10,3
199,2018,forest,559,montane,6,3.42,5,3
452,2018,forest,980,montane,8,3.08,7,3
502,2018,forest,1258,montane,5,2.63,6,3
272,2018,forest,1033,montane,11,3.1,13,3
476,2018,grassland,1619,subalpine,14,2.64,11,3
704,2018,forest,455,colline,17,3.38,7,3
771,2018,forest,456,colline,9,3.39,10,3.57
664,2018,forest,673,montane,8,3.21,10,3
975,2018,grassland,552,montane,11,3.4,0,NA
919,2018,grassland,590,montane,35,3.35,6,3
700,2018,grassland,509,montane,36,3.35,2,NA
764,2018,grassland,591,montane,15,3.5,1,NA
803,2018,grassland,940,montane,26,3.26,2,NA
1001,2018,grassland,955,montane,24,3.26,1,NA
1047,2018,forest,794,montane,16,3.2,12,3
1026,2018,forest,1089,montane,27,3.13,14,3.08
947,2018,forest,610,montane,21,3.4,4,3
799,2018,forest,894,montane,39,3.31,7,3
768,2018,forest,811,montane,12,3.38,10,3.14
730,2018,forest,1382,subalpine,17,2.68,14,2.83
